ImageID,original_firstorder_Minimum,wavelet-LLH_firstorder_Mean,wavelet-LHL_firstorder_Mean,wavelet-LHH_firstorder_Mean,wavelet-LHH_firstorder_Skewness,wavelet-HLL_firstorder_Mean,wavelet-HLH_firstorder_Mean,wavelet-HLH_firstorder_Skewness,wavelet-HHL_firstorder_Mean,wavelet-HHL_firstorder_Skewness,wavelet-HHL_glcm_Idmn,wavelet-HHH_firstorder_Mean,wavelet-HHH_firstorder_Skewness,wavelet-HHH_glcm_Idmn
UCSF-PDGM-0235_T2,0.0,-0.0659747727794292,-0.1102231613431884,0.0003046281884147,0.4957800721066233,-0.0024674487791579,-1.4946194546459638e-17,0.2814363530883735,-1.8278354802488518e-17,0.4926427295199814,0.999188264872468,4.488711024504924e-18,-0.032495193614656,0.9994121035825498
UCSF-PDGM-0137_T2,0.0,-0.1284817799621193,-0.1705926835432041,-1.4516504088988677e-19,0.1635023846439398,-0.0225099208429147,-8.882995400797716e-18,0.2739244439734763,-2.875338111020797e-18,0.2334607123016008,0.9994444302323188,1.7314099496668168e-18,0.0932213968786503,0.9996523837516468
UCSF-PDGM-0283_T2,0.0,-0.3023723977978602,-0.0933846213401685,-3.8751070903048385e-17,0.2674240386082407,-0.0017385145734404,-1.9038620884446333e-17,0.2244358493486159,-1.046553772923868e-17,0.3671489795998436,0.9994375997155356,-1.6148802070447337e-18,0.1818090972699429,0.9995031568440406
UCSF-PDGM-0049_T2,0.0,-0.4886189835440696,-0.1547006398775702,-0.0015898016718641,0.1560038856270321,1.1311821183562493e-13,-3.804332559856242e-17,0.2262090361519844,1.221579915826652e-17,0.2203040623369515,0.9993862610325916,-3.877050408487233e-18,-0.0750804357091253,0.9995700582075014
UCSF-PDGM-0323_T2,0.0,-0.3818054299095165,-0.1699708756536502,2.445348150632209e-08,0.2511356739067063,2.789721982756045e-05,-3.296778308239586e-17,0.1205678605463007,-2.323290101352822e-17,0.476733019599021,0.9993600783787854,5.504244915331475e-18,0.1496342971380486,0.9996109562777372
UCSF-PDGM-0493_T2,0.0,-0.1199454457802666,-0.2104651362946604,-3.8721207473263065e-17,0.2776969257065812,-0.0053136183683288,-1.5304537694399486e-17,0.0727966554460624,-1.2910769983475669e-17,0.472515537648857,0.9993166716758464,-6.82992411569253e-18,0.0688679824040022,0.9993424952664328
UCSF-PDGM-0263_T2,0.0,-0.1798648888608022,-0.1148452734862342,-0.0002754728639609,0.2668620291723986,2.698951566657284e-05,-6.620571108375427e-18,0.2967926556411028,-6.794343487904789e-19,0.6781812006051009,0.9995593721559988,-2.841217543228388e-18,-0.3298570926299326,0.9997052089219348
UCSF-PDGM-0524_T2,0.0,-0.3593259891882881,-0.1643276408005709,0.0049307689115058,0.0156742372846212,-0.0517228341768129,-9.657175968166056e-07,0.2200145798065811,-6.737359505768472e-05,-0.2506677903453033,0.9996015047011756,-4.88684199656156e-07,0.0303070613159591,0.999579518560072
UCSF-PDGM-0163_T2,0.0,-0.1979713459096977,-0.2154795038944737,-0.0022575338205496,0.0783596573607448,-0.0177795643928604,0.0001795265552055,0.2772535526458858,-2.3733900349221318e-17,0.1088503929456389,0.9991345298534088,1.3170813765053365e-18,-0.000538322965806,0.9994518261704112
UCSF-PDGM-0355_T2,0.0,-0.4243976127842357,-0.0167041668319263,-0.0001089481340162,-0.0314215991376475,0.0010110831465933,-3.979147292989478e-17,-0.2872778530445109,-1.851750497276476e-07,0.1739235117958465,0.9993619625548088,-2.7433289477548762e-18,0.206284037090045,0.9996057470498176
UCSF-PDGM-0360_T2,0.0,-0.3059302897151652,-0.1613520189299296,0.0005108730168931,0.2235675471512744,-0.0142967483357957,-2.1814350357403814e-17,0.3070417744542805,2.8395701073923592e-18,0.2320349727243153,0.9990842878329554,-1.2485584477083637e-17,-0.0167870684495602,0.9993140440776584
UCSF-PDGM-0391_T2,0.0,-0.1341278658380592,-0.2291017873651987,0.0008665966360251,0.190172992165533,-0.0129549002033967,-3.580701175139785e-18,0.1541842564882042,-1.5519274432734286e-06,0.5280607826876182,0.9992745801144344,6.722660309056909e-20,-0.270197466052155,0.9993761705953416
UCSF-PDGM-0339_T2,0.0,-0.1755856912225526,-0.0580852958679359,0.0019225380197523,0.1715267656721088,-0.1599682257138058,0.0005496056007912,0.2318936962679529,-1.109067130243417e-07,0.2982657322447728,0.9990071376150929,4.0337474918469194e-18,0.068998583847791,0.9993319916337458
UCSF-PDGM-0499_T2,0.0,-0.2462201525114973,-0.200193602227275,-0.0002236837243031,0.0647651710496325,-0.0040915495399381,-2.5718880717854848e-17,0.0458752196266731,-1.433326426261927e-17,0.324860488767574,0.9996315703835246,-1.3470632603065305e-18,0.256845998083923,0.999684180084752
UCSF-PDGM-0047_T2,0.0,-0.1289491342011156,-0.1866104291999626,0.0023381234782673,0.3303936218995451,-8.373008308748367e-05,-2.649042701986708e-17,-0.2431900897044653,-1.3349438140831377e-17,0.1015821398942636,0.99937439856268,7.693804350305656e-18,0.0461501354610396,0.999478717354805
UCSF-PDGM-0358_T2,0.0,-0.3481724662211496,-0.0825581420364607,-6.421858070108886e-06,0.1454824043735978,-0.0624999241965863,-4.052837925446627e-17,0.1069532427695269,-1.701154102504287e-17,0.1853683708866978,0.9990667269318604,5.83673634913572e-18,-0.0346351762200473,0.9993315576182944
UCSF-PDGM-0170_T2,0.0,-0.2873523205630737,-0.0454131132940978,0.0008033374291373,0.3091948121345663,-0.0031113854913206,-6.866589463227857e-18,0.3649609613000413,1.9887106930666938e-18,0.3962861360807496,0.999363510902882,1.0208393872400465e-17,-0.1422677730298232,0.9994603939391604
UCSF-PDGM-0318_T2,0.0,-0.1575365484992137,-0.1048217507345214,-2.7329971381807528e-17,-0.169382868572337,6.373467502204434e-14,-1.2335421032595685e-17,0.1466065640457796,-7.990943659575077e-18,0.1553700332346529,0.9997611429064296,3.664570739873894e-18,0.2449833160441928,0.9997244268585548
